C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_47_707.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_47_707.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_47_707.jpg, -0.4474377, 1, 0, 11.95329
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_47_810.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_47_810.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_47_810.jpg, -0.34244, 1, 0, 12.6958
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_47_912.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_47_912.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_47_912.jpg, -0.03477687, 1, 0, 13.90398
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_013.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_013.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_013.jpg, -0.150606, 1, 0, 14.96098
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_115.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_115.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_115.jpg, -0.156264, 1, 0, 16.09072
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_216.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_216.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_216.jpg, 0, 1, 0, 17.08455
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_316.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_316.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_316.jpg, -0.118545, 1, 0, 18.15665
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_417.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_417.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_417.jpg, -0.4218507, 1, 0, 19.09668
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_518.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_518.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_518.jpg, -0.3756164, 1, 0, 20.02109
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_623.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_623.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_623.jpg, -0.07635617, 1, 0, 21.01086
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_725.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_725.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_725.jpg, 0, 1, 0, 22.02624
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_827.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_827.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_827.jpg, 0, 1, 0, 23.19768
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_48_930.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_48_930.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_48_930.jpg, 0, 1, 0, 24.16233
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_033.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_033.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_033.jpg, -0.0251919, 1, 0, 25.13019
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_136.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_136.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_136.jpg, -0.3206607, 1, 0, 26.03125
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_237.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_237.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_237.jpg, -0.3788772, 1, 0, 26.82908
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_340.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_340.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_340.jpg, -0.08613836, 1, 0, 27.76882
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_444.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_444.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_444.jpg, -0.1492638, 1, 0, 28.68748
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_547.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_547.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_547.jpg, 0, 1, 0, 29.78176
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_648.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_648.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_648.jpg, 0, 1, 0, 30.19032
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_750.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_750.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_750.jpg, 0, 1, 0, 30.1903
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_851.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_851.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_851.jpg, 0, 1, 0, 30.19036
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_49_953.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_49_953.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_49_953.jpg, -0.2173545, 1, 0, 30.17781
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_057.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_057.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_057.jpg, -0.3453201, 1, 0, 30.1716
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_158.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_158.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_158.jpg, -0.04906656, 1, 0, 30.19083
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_262.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_262.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_262.jpg, 0, 1, 0, 30.18896
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_362.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_362.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_362.jpg, 0, 1, 0, 30.19058
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_465.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_465.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_465.jpg, 0, 1, 0, 30.19019
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_566.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_566.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_566.jpg, 0, 1, 0, 30.191
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_670.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_670.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_670.jpg, -0.2143146, 1, 0, 30.17775
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_770.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_770.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_770.jpg, -0.296689, 1, 0, 30.1786
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_875.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_875.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_875.jpg, 0, 1, 0, 30.18796
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_50_980.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_50_980.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_50_980.jpg, -0.1946943, 1, 0, 30.18556
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_084.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_084.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_084.jpg, 0, 1, 0, 30.18977
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_187.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_187.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_187.jpg, 0, 1, 0, 30.19018
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_291.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_291.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_291.jpg, 0, 1, 0, 30.19086
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_391.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_391.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_391.jpg, -0.0541857, 1, 0, 30.18967
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_493.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_493.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_493.jpg, -0.3154479, 1, 0, 30.1666
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_598.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_598.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_598.jpg, -0.02001687, 1, 0, 30.18981
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_703.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_703.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_703.jpg, 0, 1, 0, 30.18982
C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\center_2023_02_16_11_40_51_806.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\left_2023_02_16_11_40_51_806.jpg, C:\Users\m8noor.DESKTOP-K3RGVI9\Downloads\simulator-windows-64\IMG\right_2023_02_16_11_40_51_806.jpg, 0, 1, 0, 30.19004
